"COUNT";"SPECIES";"YEAR";"RawCOUNT";"SCHEME";"NSITE";"NSITE_OBS";"COL_INDEX";"predicted2";"conf.low";"conf.high"
35;"Hipparchia hermione";2022;35;"CBMS";108;2;0.428003969841893;0.5346;-2.00548905883201;3.29929727351672
35;"Laeosopis roboris";2018;35;"CBMS";66;2;0.40170292948919;0.5346;-2.00548905883201;3.29929727351672
35;"Polyommatus nivescens";2021;35;"CBMS";94;1;0.345175597027006;0.5346;-2.00548905883201;3.29929727351672
35;"Argynnis sp.";2020;35;"CBMS";81;4;0.566217903163474;0.5346;-2.00548905883201;3.29929727351672
35;"Satyrium acaciae";2018;35;"CBMS";66;4;0.37882626032052;0.5346;-2.00548905883201;3.29929727351672
36;"Brenthis hecate";2018;36;"CBMS";NA;NA;NA;0.5499;-1.99019098998516;3.31454749691013
37;"Cupido alcetas";2021;37;"CBMS";94;6;0.340110992680737;0.5651;-1.97489321868622;3.32979801785145
37;"Thymelicus sylvestris";2018;37;"CBMS";66;13;1.46531679309775;0.5651;-1.97489321868622;3.32979801785145
37;"Gegenes nostrodamus";2020;37;"CBMS";81;11;0.544835148907748;0.5651;-1.97489321868622;3.32979801785145
37;"Melanargia occitanica";2018;37;"CBMS";67;2;0.487537604840342;0.5651;-1.97489321868622;3.32979801785145
37;"Nymphalis polychloros";2022;37;"CBMS";108;11;0.489379325928383;0.5651;-1.97489321868622;3.32979801785145
37;"Apatura ilia";2018;37;"CBMS";66;12;0.625522736388257;0.5651;-1.97489321868622;3.32979801785145
38;"Apatura ilia";2020;41;"CBMS";81;12;0.623721801727997;0.5804;-1.95959574494314;3.34504883634862
38;"Apatura ilia";2021;39;"CBMS";95;11;0.475966287766397;0.5804;-1.95959574494314;3.34504883634862
38;"Arethusana arethusa";2022;38;"CBMS";107;3;0.314113778927703;0.5804;-1.95959574494314;3.34504883634862
38;"Hesperidae";2022;38;"CBMS";108;17;0.710912610669636;0.5804;-1.95959574494314;3.34504883634862
38;"Satyrium acaciae";2020;38;"CBMS";81;6;0.436637547346735;0.5804;-1.95959574494314;3.34504883634862
39;"Limenitis sp.";2022;39;"CBMS";108;4;0.360800328029971;0.5957;-1.94429856876377;3.36029995240951
39;"Aporia crataegi";2020;39;"CBMS";79;8;0.483803533916568;0.5957;-1.94429856876377;3.36029995240951
39;"Melitaea parthenoides";2018;39;"CBMS";66;4;3.29880269102738;0.5957;-1.94429856876377;3.36029995240951
40;"Hipparchia sp.";2019;40;"CBMS";78;9;0.731107401736659;0.611;-1.92900169015587;3.37555136604186
40;"Thymelicus sp.";2019;40;"CBMS";78;5;0.477273131741997;0.611;-1.92900169015587;3.37555136604186
40;"Melanargia occitanica";2021;40;"CBMS";94;4;0.388642561706282;0.611;-1.92900169015587;3.37555136604186
40;"Gegenes nostrodamus";2019;40;"CBMS";78;11;0.655627334945708;0.611;-1.92900169015587;3.37555136604186
40;"Callophrys avis";2023;40;"CBMS";110;6;0.531041461112026;0.611;-1.92900169015587;3.37555136604186
41;"Euphydryas desfontainii";2018;41;"CBMS";67;2;0.403466272307248;0.6262;-1.91370510912707;3.39080307725332
41;"Hipparchia semele";2023;42;"CBMS";109;11;0.740055848017091;0.6262;-1.91370510912707;3.39080307725332
41;"Hesperidae";2019;41;"CBMS";78;14;0.925963272030747;0.6262;-1.91370510912707;3.39080307725332
42;"Araschnia levana";2018;42;"CBMS";66;4;0.448877446539437;0.6415;-1.89840882568495;3.40605508605145
42;"Cupido alcetas";2022;42;"CBMS";108;6;0.395484357474327;0.6415;-1.89840882568495;3.40605508605145
42;"Melanargia occitanica";2023;42;"CBMS";110;12;0.38197907273187;0.6415;-1.89840882568495;3.40605508605145
42;"Cupido minimus";2021;42;"CBMS";93;5;0.35146903772671;0.6415;-1.89840882568495;3.40605508605145
42;"Polyommatus nivescens";2019;42;"CBMS";78;2;0.321771450272661;0.6415;-1.89840882568495;3.40605508605145
43;"Anthocharis euphenoides";2020;43;"CBMS";78;9;2.33389950775753;0.6568;-1.88311283983694;3.42130739244369
43;"Polyommatus ripartii";2021;43;"CBMS";94;4;0.368831008194131;0.6568;-1.88311283983694;3.42130739244369
43;"Zerynthia rumina";2020;43;"CBMS";73;9;1.86142079875479;0.6568;-1.88311283983694;3.42130739244369
44;"Aporia crataegi";2021;44;"CBMS";95;4;0.60815370383115;0.6721;-1.8678171515904;3.43655999643741
44;"Hipparchia hermione";2020;44;"CBMS";81;4;0.555442057323628;0.6721;-1.8678171515904;3.43655999643741
47;"Cupido osiris";2020;47;"CBMS";78;5;0.509381085942533;0.7179;-1.8219318725316;3.48231959409938
47;"Hesperidae";2018;47;"CBMS";66;17;1.26133952049175;0.7179;-1.8219318725316;3.48231959409938
47.5;"Gegenes nostrodamus";2018;47.5;"CBMS";66;10;0.784199766962892;NA;NA;NA
48;"Argynnis sp.";2019;48;"CBMS";78;5;0.60870923139068;0.7332;-1.80663737476246;3.49757338857049
49;"Melitaea deione";2021;49;"CBMS";95;11;4.50196794076909;0.7484;-1.79134317463004;3.51282748067832
49;"Pieris sp.";2021;49;"CBMS";95;5;0.614700659277708;0.7484;-1.79134317463004;3.51282748067832
49;"Leptidea sp.";2019;49;"CBMS";78;2;0.84478110944013;0.7484;-1.79134317463004;3.51282748067832
49;"Danaus chrysippus";2018;49;"CBMS";65;1;1.29108806416289;0.7484;-1.79134317463004;3.51282748067832
49;"Hesperia comma";2020;49;"CBMS";81;8;0.815484186461222;0.7484;-1.79134317463004;3.51282748067832
50;"Satyrium spini";2020;50;"CBMS";81;6;0.717538975298081;0.7637;-1.7760492721411;3.52808187042964
50;"Argynnis pandora";2022;50;"CBMS";105;8;0.490089646667899;0.7637;-1.7760492721411;3.52808187042964
51;"Cacyreus marshalli";2022;234;"CBMS";108;22;0.870471518294513;0.779;-1.76075566730229;3.54333655783108
51;"Nymphalis antiopa";2020;51;"CBMS";81;13;0.732450615428063;0.779;-1.76075566730229;3.54333655783108
51;"Polyommatus ripartii";2018;51;"CBMS";66;5;0.831050530927354;0.779;-1.76075566730229;3.54333655783108
51.5;"Pieridae";2019;51.5;"CBMS";78;11;1.45868110195743;NA;NA;NA
52;"Fabriciana adippe";2018;52;"CBMS";66;4;1.15819039995255;0.7943;-1.74546236012016;3.55859154288921
52;"Hesperia comma";2022;52;"CBMS";106;7;0.527674729670205;0.7943;-1.74546236012016;3.55859154288921
53;"Pieridae";2020;53;"CBMS";81;14;1.6424620884211;0.8095;-1.73016935060117;3.57384682561048
53;"Muschampia proto";2019;53;"CBMS";78;8;0.668499504129157;0.8095;-1.73016935060117;3.57384682561048
54;"Pyrgus armoricanus";2021;54;"CBMS";94;9;0.709874934269964;0.8248;-1.71487663875167;3.58910240600123
54;"Nymphalis polychloros";2023;54;"CBMS";109;15;0.537357281536612;0.8248;-1.71487663875167;3.58910240600123
55;"Pyrgus armoricanus";2023;55;"CBMS";110;15;0.62919388980933;0.8401;-1.69958422457791;3.60435828406772
55;"Cupido osiris";2018;55;"CBMS";67;9;0.687103352276213;0.8401;-1.69958422457791;3.60435828406772
56;"Polyommatus ripartii";2022;56;"CBMS";108;3;0.460829603313955;0.8554;-1.68429210808603;3.6196144598161
56;"Cacyreus marshalli";2021;147;"CBMS";94;18;0.779863697801273;0.8554;-1.68429210808603;3.6196144598161
57;"Pyrgus armoricanus";2019;57;"CBMS";78;8;0.609342168173116;0.8706;-1.6690002892821;3.63487093325243
57;"Lysandra coridon";2023;57;"CBMS";NA;NA;NA;0.8706;-1.6690002892821;3.63487093325243
57;"Pieris sp.";2022;57;"CBMS";108;16;0.728286734809427;0.8706;-1.6690002892821;3.63487093325243
57;"Muschampia proto";2018;57;"CBMS";66;10;1.69599105771188;0.8706;-1.6690002892821;3.63487093325243
57;"Glaucopsyche alexis";2019;57;"CBMS";78;16;0.67463723509525;0.8706;-1.6690002892821;3.63487093325243
57;"Cupido minimus";2022;57;"CBMS";108;8;0.492476734231556;0.8706;-1.6690002892821;3.63487093325243
58;"Nymphalis antiopa";2019;58;"CBMS";78;12;0.848945740135919;0.8859;-1.65370876817206;3.65012770438264
58;"Cacyreus marshalli";2018;176;"CBMS";66;11;1.27095098570256;0.8859;-1.65370876817206;3.65012770438264
58;"Apatura ilia";2022;60;"CBMS";108;14;0.693135723221794;0.8859;-1.65370876817206;3.65012770438264
58;"Erynnis tages";2020;58;"CBMS";81;12;0.829875143991175;0.8859;-1.65370876817206;3.65012770438264
58;"Cupido osiris";2022;58;"CBMS";108;7;0.56283836796355;0.8859;-1.65370876817206;3.65012770438264
59;"Gegenes nostrodamus";2021;59;"CBMS";95;11;0.740877376797675;0.9012;-1.63841754476177;3.66538477321261
59;"Melanargia occitanica";2022;59;"CBMS";108;8;0.600879874759269;0.9012;-1.63841754476177;3.66538477321261
59;"Hesperia comma";2019;59;"CBMS";78;11;0.906218667290135;0.9012;-1.63841754476177;3.66538477321261
61;"Satyrium ilicis";2022;61;"CBMS";108;8;0.449428669055468;0.9317;-1.60783599106332;3.69589980399467
62;"Cupido osiris";2021;62;"CBMS";95;9;0.635438610525046;0.947;-1.59254566078637;3.71115776595797
62;"Melitaea sp.";2023;62;"CBMS";110;13;1.35179043153782;0.947;-1.59254566078637;3.71115776595797
63;"Danaus chrysippus";2022;63;"CBMS";12;2;0.708428733266423;0.9623;-1.57725562823157;3.72641602564343
63;"Polyommatus ripartii";2020;63;"CBMS";81;4;0.686594201087221;0.9623;-1.57725562823157;3.72641602564343
63;"Hesperidae";2020;63;"CBMS";81;14;1.18625899091534;0.9623;-1.57725562823157;3.72641602564343
63;"Nymphalis polychloros";2018;63;"CBMS";67;17;1.2530804961005;0.9623;-1.57725562823157;3.72641602564343
63;"Erynnis tages";2019;63;"CBMS";78;13;0.841063969615228;0.9623;-1.57725562823157;3.72641602564343
64;"Pieris sp.";2019;64;"CBMS";78;3;2.16981583461701;0.9775;-1.56196589340427;3.74167458305638
65;"Arethusana arethusa";2020;65;"CBMS";81;3;0.672308384925809;0.9928;-1.54667645630972;3.75693343820208
66;"Gegenes nostrodamus";2022;66;"CBMS";108;17;0.85914698515001;1.0081;-1.53138731695307;3.77219259108569
66;"Erynnis tages";2018;66;"CBMS";67;10;1.22319374281106;1.0081;-1.53138731695307;3.77219259108569
68;"Aporia crataegi";2022;68;"CBMS";108;10;0.89199065022733;1.0386;-1.50080993147357;3.8027117900867
69;"Erynnis tages";2023;69;"CBMS";110;12;0.955704741854687;1.0539;-1.48552168536052;3.81797183621391
70;"Satyrium acaciae";2022;70;"CBMS";108;7;0.606342046526047;1.0692;-1.47023373700498;3.83323218009862
70;"Erynnis tages";2021;70;"CBMS";95;11;0.815280198299756;1.0692;-1.47023373700498;3.83323218009862
71;"Melitaea deione";2019;71;"CBMS";78;10;7.73056337206508;1.0845;-1.45494608641158;3.84849282174548
71;"Glaucopsyche melanops";2019;71;"CBMS";78;17;0.981105662450421;1.0845;-1.45494608641158;3.84849282174548
71;"Melitaea parthenoides";2022;71;"CBMS";108;4;0.584324855748844;1.0845;-1.45494608641158;3.84849282174548
72;"Cacyreus marshalli";2020;273;"CBMS";81;21;1.22640631773279;1.0997;-1.43965873358489;3.86375376115904
73;"Danaus chrysippus";2023;73;"CBMS";18;2;6.5501019941298;1.115;-1.42437167852934;3.87901499834375
73;"Aglais io";2018;73;"CBMS";67;16;1.34726835876611;1.115;-1.42437167852934;3.87901499834375
73;"Erynnis tages";2022;73;"CBMS";108;11;0.868124529167212;1.115;-1.42437167852934;3.87901499834375
74;"Melitaea deione";2018;74;"CBMS";66;10;8.16370145364452;1.1303;-1.40908492124929;3.89427653330395
75;"Limenitis camilla";2020;75;"CBMS";81;6;2.08925350096592;1.1456;-1.39379846174899;3.9095383660439
75;"Muschampia proto";2023;75;"CBMS";109;7;0.939038956947259;1.1456;-1.39379846174899;3.9095383660439
76;"Nymphalis polychloros";2020;76;"CBMS";81;21;1.1643438167324;1.1608;-1.37851230003258;3.92480049656775
77;"Cupido alcetas";2018;77;"CBMS";66;3;0.728388173763817;1.1761;-1.36322643610412;3.94006292487954
78;"Polyommatus nivescens";2020;78;"CBMS";81;2;0.750118751324326;1.1914;-1.34794086996754;3.95532565098322
78;"Aporia crataegi";2018;78;"CBMS";67;11;1.45336092743844;1.1914;-1.34794086996754;3.95532565098322
79;"Hesperia comma";2018;79;"CBMS";65;9;1.23550747731701;1.2067;-1.3326556016267;3.97058867488264
83;"Nymphalis polychloros";2021;83;"CBMS";95;18;0.939908065430633;1.2678;-1.27151750629418;4.03164374851113
83;"Nymphalidae";2021;83;"CBMS";95;13;1.04418806495049;1.2678;-1.27151750629418;4.03164374851113
84;"Muschampia proto";2021;84;"CBMS";94;7;1.05581606769358;1.283;-1.25623372698624;4.04690826144345
84;"Pieridae";2021;84;"CBMS";95;17;2.31698533435277;1.283;-1.25623372698624;4.04690826144345
86;"Limenitis camilla";2019;86;"CBMS";78;9;1.47043813848012;1.3136;-1.22566706182366;4.07743818076137
87;"Melitaea cinxia";2019;87;"CBMS";78;9;1.15924174131941;1.3289;-1.21038417597521;4.09270358715318
87;"Pyrgus armoricanus";2018;87;"CBMS";66;13;0.958855343912253;1.3289;-1.21038417597521;4.09270358715318
88;"Nymphalidae";2020;88;"CBMS";81;16;1.55872590814753;1.3441;-1.19510158795261;4.10796929137083
88;"Melitaea cinxia";2021;88;"CBMS";95;11;1.19160531248573;1.3441;-1.19510158795261;4.10796929137083
88.5;"Nymphalidae";2019;88.5;"CBMS";78;18;1.07233810956567;NA;NA;NA
90;"Aglais io";2023;90;"CBMS";110;19;1.0220297028825;1.3747;-1.16453730539625;4.13850159329499
91;"Melitaea sp.";2022;91;"CBMS";108;10;0.927402440571571;1.3899;-1.14925561086788;4.15376819100687
91;"Nymphalidae";2022;91;"CBMS";108;18;1.11298007870343;1.3899;-1.14925561086788;4.15376819100687
92;"Glaucopsyche alexis";2018;92;"CBMS";67;22;1.8584453527904;1.4052;-1.13397421417614;4.16903508655539
92;"Hesperidae";2023;92;"CBMS";110;18;1.07069051753452;1.4052;-1.13397421417614;4.16903508655539
92;"Pyrgus armoricanus";2022;92;"CBMS";108;8;0.947888723142093;1.4052;-1.13397421417614;4.16903508655539
93;"Satyrium acaciae";2021;93;"CBMS";95;7;0.833439684372652;1.4205;-1.11869311532347;4.18430227994298
93;"Nymphalis antiopa";2021;93;"CBMS";95;12;0.996021909410756;1.4205;-1.11869311532347;4.18430227994298
96;"Pyrgus armoricanus";2020;96;"CBMS";81;11;1.04388821257366;1.4663;-1.07285160582285;4.23010564716311
96;"Satyrium acaciae";2019;96;"CBMS";78;7;0.899600536507512;1.4663;-1.07285160582285;4.23010564716311
96;"Glaucopsyche alexis";2021;96;"CBMS";93;17;1.20175543180529;1.4663;-1.07285160582285;4.23010564716311
97;"Aglais io";2022;97;"CBMS";108;20;1.11267003949476;1.4816;-1.0575716983489;4.24537403192942
97;"Nymphalidae";2023;97;"CBMS";110;15;1.16474705933116;1.4816;-1.0575716983489;4.24537403192942
97;"Polyommatus ripartii";2019;97;"CBMS";78;5;0.886599117670809;1.4816;-1.0575716983489;4.24537403192942
97;"Leptidea reali";2019;97;"CBMS";78;2;1.43009776007585;1.4816;-1.0575716983489;4.24537403192942
98;"Leptidea sp.";2023;98;"CBMS";110;2;1.1907005229899;1.4969;-1.04229208872474;4.26064271454552
101;"Melitaea trivia";2020;101;"CBMS";81;2;1.41624559547931;1.5427;-0.996455046968878;4.30645054951042
102;"Muschampia proto";2022;102;"CBMS";108;11;1.22333587742415;1.558;-0.981176628761267;4.32172042354306
103;"Spialia sertorius";2021;103;"CBMS";95;18;1.16939450783494;1.5732;-0.965898508411642;4.33699059543369
103;"Limenitis camilla";2023;103;"CBMS";108;4;1.53417063813888;1.5732;-0.965898508411642;4.33699059543369
104;"Euphydryas aurinia";2023;104;"CBMS";110;13;1.89905793670096;1.5885;-0.950620685921345;4.35226106518365
105;"Muschampia proto";2020;105;"CBMS";81;12;1.43618014574227;1.6038;-0.935343161291613;4.36753183279417
105;"Polyommatus escheri";2023;105;"CBMS";109;16;1.2262895155307;1.6038;-0.935343161291613;4.36753183279417
106;"Favonius quercus";2021;107;"CBMS";94;14;1.15475876795096;1.6191;-0.920065934523586;4.3828028982664
107;"Glaucopsyche melanops";2023;108;"CBMS";110;28;1.29931511879249;1.6343;-0.904789005618301;4.39807426160137
108;"Melitaea trivia";2019;108;"CBMS";78;5;1.57129865117427;1.6496;-0.889512374576697;4.41334592280002
108;"Glaucopsyche melanops";2021;108;"CBMS";94;18;1.6232392927512;1.6496;-0.889512374576697;4.41334592280002
109;"Euphydryas aurinia";2022;109;"CBMS";108;13;2.00508676415203;1.6649;-0.874236041399611;4.42861788186319
112;"Leptidea reali";2018;112;"CBMS";67;2;1.47424857237325;1.7107;-0.828408829062329;4.47443554624667
112;"Cacyreus marshalli";2019;338;"CBMS";78;11;2.78121770215603;1.7107;-0.828408829062329;4.47443554624667
113;"Pieridae";2023;113;"CBMS";110;17;1.45908396973344;1.726;-0.813133687349682;4.48970869677428
115;"Leptidea reali";2020;115;"CBMS";81;1;1.77683224585527;1.7565;-0.782584297526222;4.52025589143133
115;"Satyrium spini";2023;115;"CBMS";109;8;1.09670757814534;1.7565;-0.782584297526222;4.52025589143133
116;"Thymelicus sylvestris";2022;116;"CBMS";108;13;1.10064121929465;1.7718;-0.767310049415779;4.53552993556114
117;"Cupido alcetas";2019;117;"CBMS";78;5;1.26883852338522;1.7871;-0.752036099172939;4.55080427755856
122;"Satyrium ilicis";2019;122;"CBMS";78;6;1.18020918643681;1.8634;-0.675670815966976;4.62718045555387
123;"Melitaea cinxia";2018;123;"CBMS";67;12;2.62677928476954;1.8787;-0.66039865292486;4.64245658475201
123;"Euphydryas aurinia";2021;123;"CBMS";95;10;2.46324725735557;1.8787;-0.66039865292486;4.64245658475201
125;"Pieridae";2022;125;"CBMS";108;20;1.90382975442318;1.9093;-0.62985522043496;4.67300973674262
125;"Satyrium spini";2022;125;"CBMS";108;11;1.38455176680045;1.9093;-0.62985522043496;4.67300973674262
129;"Spialia sertorius";2023;129;"CBMS";110;27;1.50491202415908;1.9704;-0.56877192980745;4.73411961507613
129;"Nymphalis polychloros";2019;129;"CBMS";78;25;1.69066976313385;1.9704;-0.56877192980745;4.73411961507613
130;"Euphydryas aurinia";2020;130;"CBMS";78;6;1.60796216075531;1.9856;-0.553501851800912;4.74939782930984
131;"Leptidea sp.";2021;131;"CBMS";95;2;2.04092778150592;2.0009;-0.538232071651919;4.76467634140111
134;"Spialia sertorius";2018;134;"CBMS";67;21;2.47160673280681;2.0467;-0.49242451833499;4.81051366480494
135;"Melitaea trivia";2018;135;"CBMS";66;3;2.10009751088096;2.062;-0.477155929600457;4.82579336831066
135;"Spialia sertorius";2020;135;"CBMS";81;23;1.95574650423831;2.062;-0.477155929600457;4.82579336831066
137;"Cupido argiades";2022;137;"CBMS";108;8;1.29188725992175;2.0926;-0.44661964567697;4.85635366886769
138;"Thymelicus sylvestris";2019;138;"CBMS";78;14;1.18455924766175;2.1078;-0.431351950483969;4.87163426591494
139;"Limenitis camilla";2021;139;"CBMS";95;9;2.18771576062226;2.1231;-0.41608455313393;4.88691516080516
139;"Leptidea reali";2021;139;"CBMS";95;2;1.90618274822744;2.1231;-0.41608455313393;4.88691516080516
140;"Favonius quercus";2020;153;"CBMS";81;20;1.54525224656899;2.1384;-0.400817453624581;4.90219635353606
141;"Glaucopsyche melanops";2018;141;"CBMS";67;22;2.32313547146469;2.1537;-0.385550651953547;4.91747784410528
141;"Pieris sp.";2023;141;"CBMS";110;13;1.42596820365199;2.1537;-0.385550651953547;4.91747784410528
142;"Pyrgus sp.";2018;143;"CBMS";67;15;6.59265278731643;2.1689;-0.370284148118352;4.93275963251034
142;"Leptidea sp.";2022;142;"CBMS";108;3;1.11943133531351;2.1689;-0.370284148118352;4.93275963251034
143;"Cacyreus marshalli";2023;417;"CBMS";110;24;1.62426176423746;2.1842;-0.355017942116421;4.94804171874867
144;"Lysandra coridon";2022;144;"CBMS";NA;NA;NA;2.1995;-0.339752033945077;4.96332410281758
144;"Gegenes nostrodamus";2023;144;"CBMS";108;18;1.94134088696927;2.1995;-0.339752033945077;4.96332410281758
145;"Pseudophilotes panoptes";2020;145;"CBMS";47;15;5.8071876239738;2.2148;-0.324486423601547;4.9786067847143
146;"Anthocharis euphenoides";2018;146;"CBMS";67;21;3.62827776793361;2.23;-0.309221111082953;4.99388976443596
147;"Spialia sertorius";2022;147;"CBMS";108;24;1.62819818325511;2.2453;-0.293956096386319;5.00917304197959
150;"Pyrgus sp.";2020;150;"CBMS";81;20;4.44593705877517;2.2911;-0.248162839196904;5.05502466151093
151;"Anthocharis cardamines";2020;152;"CBMS";52;16;6.13333038640195;2.3064;-0.232899015756336;5.07030913031062
151;"Satyrium ilicis";2018;151;"CBMS";66;8;1.6963021171547;2.3064;-0.232899015756336;5.07030913031062
151;"Thymelicus sylvestris";2020;151;"CBMS";81;15;1.49874095529281;2.3064;-0.232899015756336;5.07030913031062
153;"Pyrgus sp.";2021;153;"CBMS";95;13;3.30943859761966;2.3369;-0.202372262288339;5.10087896132313
155;"Satyrium ilicis";2021;155;"CBMS";95;4;1.31887493491293;2.3675;-0.171846700013503;5.13144998352881
157;"Satyrium spini";2021;157;"CBMS";95;9;1.44482213244523;2.398;-0.141322328901194;5.16202219689701
159;"Cupido argiades";2023;159;"CBMS";109;7;1.86160708838142;2.4286;-0.110799148919177;5.1925956013955
163;"Glaucopsyche alexis";2023;163;"CBMS";110;28;1.67162790557963;2.4897;-0.0497563622090502;5.25374598364639
164;"Glaucopsyche melanops";2022;164;"CBMS";108;26;1.83537831286068;2.505;-0.0344964099331322;5.26903432361073
168;"Aricia agestis";2022;168;"CBMS";108;18;1.6693506719031;2.5661;0.0265404217075202;5.3301906609311
172.5;"Zerynthia rumina";2021;172.5;"CBMS";95;12;1.94936507758388;NA;NA;NA
175;"Hipparchia fagi";2023;175;"CBMS";108;17;2.3383145949179;2.673;0.133343414644068;5.43722571367634
177;"Melitaea deione";2020;177;"CBMS";81;13;16.5013615031306;2.7035;0.163855876168684;5.46780983663223
178;"Zerynthia rumina";2019;178;"CBMS";78;17;1.87247433742968;2.7188;0.179111660408007;5.48310234463316
178;"Satyrium spini";2018;178;"CBMS";66;12;3.75674015994295;2.7188;0.179111660408007;5.48310234463316
179;"Limenitis camilla";2022;179;"CBMS";108;9;1.45883916429245;2.7341;0.194367146973551;5.49839515030787
186;"Libythea celtis";2023;203;"CBMS";110;42;1.87601321362019;2.841;0.301147218606943;5.60545312435626
187.5;"Anthocharis euphenoides";2021;187.5;"CBMS";95;13;2.34412189155604;NA;NA;NA
189;"Colias alfacariensis";2023;189;"CBMS";110;23;2.88479339797785;2.8868;0.346905642002974;5.651339577681
189;"Melitaea cinxia";2022;189;"CBMS";108;10;1.83376744388328;2.8868;0.346905642002974;5.651339577681
189;"Euchloe crameri";2020;229;"CBMS";78;30;6.25499889906299;2.8868;0.346905642002974;5.651339577681
191;"Lysandra sp. ";2018;191;"CBMS";66;15;3.02463628636728;2.9174;0.377409769592544;5.68193203457194
191;"Thymelicus sylvestris";2021;191;"CBMS";95;11;1.63457454301151;2.9174;0.377409769592544;5.68193203457194
192;"Spialia sertorius";2019;192;"CBMS";78;25;2.26915309534817;2.9326;0.392661387007144;5.69722870939759
194;"Aricia agestis";2019;194;"CBMS";78;12;4.70834735264095;2.9632;0.423163729113888;5.72782295177136
197;"Aricia agestis";2018;197;"CBMS";66;11;5.00051640402978;3.009;0.468915010584606;5.7737165470214
197.5;"Charaxes jasius";2021;206.5;"CBMS";94;37;4.23696354087393;NA;NA;NA
198;"Pyrgus malvoides";2018;202;"CBMS";67;19;2.85924490017322;3.0243;0.48416484265617;5.7890150071901
199;"Glaucopsyche alexis";2022;199;"CBMS";108;22;2.26833944172348;3.0396;0.499414377198617;5.8043137648879
200;"Charaxes jasius";2019;219;"CBMS";78;32;3.82112075204928;3.0548;0.514663614220229;5.81961282010655
201;"Polygonia c-album";2022;201;"CBMS";108;32;2.11492449631355;3.0701;0.529912553729389;5.83491217283764
202;"Limenitis camilla";2018;202;"CBMS";66;8;4.03693350851728;3.0854;0.545161195734575;5.85021182307271
203;"Hipparchia fagi";2021;203;"CBMS";94;17;2.34781722465126;3.1007;0.560409540244372;5.86551177080317
203;"Cupido argiades";2018;203;"CBMS";66;3;2.58114394198265;3.1007;0.560409540244372;5.86551177080317
203;"Libythea celtis";2022;204;"CBMS";108;35;1.9877791511205;3.1007;0.560409540244372;5.86551177080317
204;"Pyrgus malvoides";2020;207;"CBMS";81;20;2.65804027159269;3.1159;0.57565758726746;5.88081201602033
207;"Lysandra sp. ";2023;207;"CBMS";109;26;3.36584838521466;3.1617;0.62139994350478;5.92671453650378
208;"Polyommatus escheri";2018;208;"CBMS";66;18;3.92651549208249;3.177;0.636646800669839;5.94201597157898
209;"Pyrgus malvoides";2021;210;"CBMS";94;17;2.25408910762129;3.1923;0.651893360393092;5.95731770409598
210;"Anthocharis euphenoides";2019;210;"CBMS";78;22;2.82054637050304;3.2076;0.667139622683817;5.97261973404551
212;"Lysandra hispana";2023;212;"CBMS";108;22;3.06372719448376;3.2381;0.697631255005301;6.00322468620453
213;"Aglais io";2021;213;"CBMS";95;26;2.31205752471305;3.2534;0.712876625055117;6.01852760839497
215;"Aglais io";2020;215;"CBMS";81;23;2.95184337854189;3.2839;0.743366472981288;6.04913434494931
215;"Aglais io";2019;215;"CBMS";78;22;2.38161840901179;3.2839;0.743366472981288;6.04913434494931
219;"Melitaea phoebe";2019;219;"CBMS";78;21;3.40116912065293;3.345;0.804342600417041;6.11035138647458
219;"Polyommatus escheri";2020;219;"CBMS";81;15;3.04081084963111;3.345;0.804342600417041;6.11035138647458
220;"Leptidea reali";2023;220;"CBMS";110;4;2.55276413925583;3.3603;0.81958588891478;6.12565639021709
221;"Euchloe crameri";2022;277;"CBMS";108;43;2.81265424383575;3.3756;0.83482888008864;6.14096169128349
222;"Aricia agestis";2023;222;"CBMS";110;18;2.36072648987842;3.3909;0.850071573949094;6.15626728966329
224;"Polyommatus thersites";2023;224;"CBMS";109;10;2.25958223732158;3.4214;0.880556069772183;6.18687937832071
225;"Polyommatus thersites";2018;225;"CBMS";66;12;3.44783809642186;3.4367;0.895797871756263;6.20218586857689
226;"Pyrgus malvoides";2019;226;"CBMS";78;16;2.81004960813037;3.452;0.91103937646983;6.21749265610357
227;"Lysandra coridon";2019;227;"CBMS";NA;NA;NA;3.4672;0.926280583923854;6.2327997408898
228;"Polyommatus thersites";2020;228;"CBMS";81;12;2.6735899290941;3.4825;0.941521494129407;6.24810712292451
230;"Leptidea reali";2022;230;"CBMS";108;4;1.90479556309668;3.5131;0.97200242283988;6.27872277869454
230;"Polyommatus thersites";2019;230;"CBMS";78;14;2.09859326787123;3.5131;0.97200242283988;6.27872277869454
233;"Euphydryas aurinia";2019;233;"CBMS";78;17;5.3671531281273;3.5589;1.01772158682453;6.32464849143065
235;"Libythea celtis";2021;236;"CBMS";95;30;2.56159909147903;3.5894;1.04819954356189;6.35526711917381
236;"Melitaea deione";2023;236;"CBMS";110;15;2.88188305166658;3.6047;1.06343807619014;6.37057687878582
238;"Melitaea deione";2022;238;"CBMS";108;15;2.62619092019997;3.6352;1.0939142500256;6.40119728943086
241;"Polyommatus thersites";2022;241;"CBMS";108;13;2.18423860170462;3.6811;1.13962628240865;6.44713013376858
241;"Melitaea cinxia";2023;241;"CBMS";110;12;2.62968486692241;3.6811;1.13962628240865;6.44713013376858
242.5;"Hipparchia fagi";2019;242.5;"CBMS";78;16;3.39787650867373;NA;NA;NA
